sample_id,crop_type,state,season,soil_type,temperature_celsius,humidity_percent,rainfall_mm,soil_ph,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,wind_speed_kmh,sunlight_hours,leaf_wetness_hours,field_area_hectares,days_after_sowing,irrigation_type,prev_disease_history,disease_label,severity_score,severity_label,treatment_cost_inr,yield_loss_percent
FDP-04096,Soybean,Haryana,Zaid,Loam,32.5,74.3,164.81,7.25,38.9,38.7,40.2,14.1,9.0,13.3,17.05,105,Furrow,0,Bacterial Wilt,0.354,Mild,1632,11.2
FDP-04097,Maize,Maharashtra,Kharif,Sandy,23.2,59.1,65.19,7.26,54.4,43.3,55.2,15.2,8.4,10.9,2.2,57,Flood,0,Powdery Mildew,0.9,Severe,8097,77.9
FDP-04098,Wheat,Gujarat,Kharif,Sandy,21.9,73.0,116.35,6.48,52.2,50.2,49.5,8.6,10.9,8.1,9.2,39,Sprinkler,0,Rust Disease,0.846,Severe,11823,54.2
FDP-04099,Rice,Tamil Nadu,Rabi,Sandy,27.2,74.6,86.57,6.71,58.3,39.0,49.7,8.7,7.6,13.5,1.58,40,Sprinkler,1,Mosaic Virus,0.424,Mild,1351,8.2
FDP-04100,Barley,Haryana,Zaid,Sandy,25.1,49.8,110.25,6.91,88.9,68.4,64.0,7.4,5.8,2.0,10.13,42,Sprinkler,0,Healthy,0.046,None,0,0.0
FDP-04101,Potato,Telangana,Rabi,Loam,29.7,78.9,194.61,6.01,43.3,40.5,51.7,19.0,10.1,10.6,16.81,106,Sprinkler,0,Leaf Blight,0.442,Mild,1094,19.0
FDP-04102,Rice,Madhya Pradesh,Rabi,Loam,24.6,59.6,101.03,7.1,89.5,59.0,65.4,22.7,11.6,14.3,4.21,88,Sprinkler,1,Healthy,0.099,None,0,0.0
FDP-04103,Potato,Odisha,Kharif,Red Laterite,28.1,80.6,204.93,6.42,34.3,29.7,60.1,7.8,7.2,11.5,5.55,25,Flood,1,Leaf Blight,0.899,Severe,17838,58.2
FDP-04104,Cotton,Andhra Pradesh,Kharif,Clay,22.0,95.7,313.78,4.97,35.8,25.7,35.7,10.9,5.8,3.1,23.17,29,Rainfed,0,Root Rot,0.491,Mild,1505,14.6
FDP-04105,Potato,Madhya Pradesh,Zaid,Sandy,23.6,54.7,91.42,6.66,83.4,71.0,84.1,20.9,7.8,12.5,18.47,37,Flood,1,Healthy,0.025,None,0,0.0
FDP-04106,Cotton,Jharkhand,Kharif,Black Cotton,32.5,70.9,164.16,6.4,39.0,33.6,45.9,13.4,7.2,4.5,6.51,94,Sprinkler,1,Bacterial Wilt,0.835,Severe,11874,57.6
FDP-04107,Wheat,Telangana,Rabi,Loam,26.2,57.6,114.3,6.22,56.1,37.6,64.1,19.7,4.3,10.1,9.18,30,Sprinkler,1,Mosaic Virus,0.987,Severe,10467,72.9
FDP-04108,Potato,Haryana,Rabi,Silty Clay,25.0,47.9,116.41,6.9,89.8,61.2,75.5,22.6,5.2,1.7,13.56,102,Drip,0,Healthy,0.034,None,0,0.0
FDP-04109,Barley,Rajasthan,Kharif,Loam,24.8,53.8,49.64,6.81,65.6,42.0,55.1,11.4,10.0,17.2,21.92,109,Drip,0,Powdery Mildew,0.318,Mild,1530,6.4
FDP-04110,Potato,Bihar,Kharif,Black Cotton,30.1,80.8,141.29,6.0,52.8,37.7,47.8,11.6,8.7,10.2,14.76,83,Flood,1,Leaf Blight,0.516,Moderate,2388,44.7
FDP-04111,Potato,Uttar Pradesh,Zaid,Sandy,19.5,77.0,106.34,6.33,65.0,38.7,51.1,16.3,12.0,5.3,3.83,69,Furrow,1,Rust Disease,0.572,Moderate,7942,20.7
FDP-04112,Sorghum,Maharashtra,Zaid,Sandy,14.5,86.4,191.21,6.52,45.1,23.5,44.2,18.2,8.0,1.3,7.47,110,Sprinkler,1,Downy Mildew,0.725,Moderate,3204,40.0
FDP-04113,Barley,Tamil Nadu,Rabi,Silty Clay,16.1,93.1,185.81,6.93,42.0,37.5,49.2,4.1,5.5,8.9,16.12,95,Rainfed,0,Downy Mildew,0.537,Moderate,5479,21.9
FDP-04114,Sugarcane,Andhra Pradesh,Kharif,Loam,17.4,94.7,238.52,6.52,58.2,34.3,45.1,5.8,8.0,13.7,20.32,16,Drip,0,Downy Mildew,0.93,Severe,18434,45.1
FDP-04115,Tomato,Uttar Pradesh,Kharif,Sandy,31.3,84.8,131.26,5.53,57.7,43.4,46.2,6.3,8.7,2.9,10.37,15,Drip,1,Bacterial Wilt,0.431,Mild,1484,7.5
FDP-04116,Sorghum,Telangana,Zaid,Sandy,24.4,88.6,224.63,5.65,51.7,38.7,51.5,4.4,4.1,1.3,1.75,80,Flood,0,Anthracnose,0.379,Mild,853,5.9
FDP-04117,Rice,Tamil Nadu,Rabi,Black Cotton,22.6,63.5,43.04,6.44,50.3,44.6,48.1,22.8,7.7,9.6,23.24,93,Flood,1,Powdery Mildew,0.56,Moderate,5785,35.5
FDP-04118,Sorghum,Karnataka,Zaid,Red Laterite,19.1,100.0,297.59,6.96,42.2,42.2,36.3,12.3,8.2,15.1,10.64,111,Furrow,1,Downy Mildew,0.913,Severe,13371,46.1
FDP-04119,Rice,Madhya Pradesh,Rabi,Sandy Loam,25.6,46.3,102.84,6.85,81.4,57.3,75.7,19.9,7.8,1.9,9.26,49,Sprinkler,0,Healthy,0.039,None,0,0.0
FDP-04120,Tomato,Maharashtra,Rabi,Clay,21.9,81.8,146.41,6.09,48.0,52.8,51.9,21.6,4.7,16.7,23.23,105,Drip,1,Rust Disease,0.803,Severe,19598,65.3
FDP-04121,Cotton,Tamil Nadu,Zaid,Silty Clay,25.0,51.4,122.03,7.29,80.5,76.1,66.3,6.8,9.9,5.1,20.83,91,Rainfed,1,Healthy,0.098,None,0,0.0
FDP-04122,Soybean,Jharkhand,Kharif,Red Laterite,19.5,67.3,85.15,6.17,54.9,34.6,53.5,5.8,10.9,11.2,3.32,77,Furrow,0,Rust Disease,0.461,Mild,1196,9.7
FDP-04123,Sugarcane,Andhra Pradesh,Zaid,Red Laterite,19.8,91.6,206.91,5.54,30.1,28.8,29.5,8.5,11.8,1.7,12.67,97,Rainfed,0,Root Rot,0.611,Moderate,2129,31.7
FDP-04124,Rice,Andhra Pradesh,Kharif,Loam,29.5,83.6,163.58,6.59,50.2,38.3,50.1,17.1,7.8,5.7,8.18,42,Furrow,1,Bacterial Wilt,0.372,Mild,509,16.6
FDP-04125,Tomato,Maharashtra,Zaid,Sandy Loam,13.2,85.9,145.69,6.57,52.5,35.2,38.1,10.0,11.0,17.0,22.22,58,Drip,1,Downy Mildew,0.912,Severe,19651,71.9
FDP-04126,Sorghum,Gujarat,Zaid,Sandy,19.2,71.0,89.72,6.14,48.4,42.0,55.3,23.5,4.8,14.0,2.79,106,Furrow,0,Rust Disease,0.593,Moderate,4926,27.7
FDP-04127,Soybean,Rajasthan,Kharif,Sandy,23.8,53.9,68.86,6.75,63.4,40.9,58.1,12.7,10.0,4.5,0.84,25,Drip,0,Powdery Mildew,0.34,Mild,1524,9.4
FDP-04128,Maize,Odisha,Rabi,Loam,23.2,66.5,52.9,7.62,48.1,50.3,41.9,22.3,7.8,1.1,20.1,98,Drip,1,Powdery Mildew,0.668,Moderate,3070,41.4
FDP-04129,Potato,Rajasthan,Kharif,Silty Clay,32.4,85.6,167.74,6.39,66.8,37.9,53.1,18.0,9.9,14.7,6.82,115,Sprinkler,0,Leaf Blight,0.584,Moderate,3969,28.4
FDP-04130,Tomato,Bihar,Rabi,Red Laterite,15.1,92.7,224.66,6.49,54.7,30.3,45.0,21.6,8.3,11.1,3.48,112,Drip,1,Downy Mildew,0.876,Severe,21675,77.2
FDP-04131,Cotton,Bihar,Rabi,Clay,24.2,88.0,210.46,5.57,54.9,40.0,42.5,15.2,10.1,5.9,6.29,47,Flood,1,Anthracnose,0.531,Moderate,3396,24.3
FDP-04132,Barley,Bihar,Rabi,Sandy,29.4,85.1,193.62,6.34,48.1,42.2,45.7,18.0,7.2,3.7,17.98,116,Drip,0,Leaf Blight,0.762,Severe,18637,72.1
FDP-04133,Sugarcane,Karnataka,Zaid,Red Laterite,27.2,65.1,88.58,6.81,48.8,47.6,52.5,3.8,6.8,9.5,11.45,37,Furrow,1,Mosaic Virus,0.78,Severe,22028,56.5
FDP-04134,Sorghum,Madhya Pradesh,Rabi,Sandy,22.3,56.8,98.2,6.93,80.1,57.0,65.1,17.1,6.3,6.9,22.58,101,Flood,0,Healthy,0.006,None,0,0.0
FDP-04135,Barley,Uttar Pradesh,Rabi,Loam,21.6,54.5,84.92,6.79,69.7,60.6,69.1,12.4,10.0,16.5,7.86,71,Drip,0,Healthy,0.056,None,0,0.0
FDP-04136,Cotton,Punjab,Zaid,Black Cotton,11.2,89.8,212.13,6.12,46.7,25.5,43.8,24.9,5.5,7.4,15.6,31,Flood,1,Downy Mildew,0.59,Moderate,4620,31.7
FDP-04137,Barley,Tamil Nadu,Rabi,Sandy Loam,29.4,73.7,175.2,6.37,52.6,34.0,35.0,17.2,9.8,16.8,6.79,40,Rainfed,1,Leaf Blight,0.794,Severe,18934,50.6
FDP-04138,Rice,Tamil Nadu,Rabi,Clay,27.9,78.2,207.27,6.07,52.9,29.8,46.5,9.7,9.7,5.0,17.28,70,Drip,0,Leaf Blight,0.49,Mild,1546,10.3
FDP-04139,Tomato,Jharkhand,Kharif,Loam,23.5,52.5,116.19,6.68,84.1,67.6,64.9,20.7,7.3,13.8,7.73,67,Drip,0,Healthy,0.053,None,0,0.0
FDP-04140,Sugarcane,Haryana,Kharif,Sandy,17.5,86.4,308.54,6.25,43.5,21.8,23.0,8.1,11.9,16.4,13.42,81,Rainfed,0,Root Rot,0.931,Severe,14179,68.1
FDP-04141,Wheat,Tamil Nadu,Rabi,Sandy Loam,32.6,74.5,110.28,6.64,57.4,33.6,47.3,18.2,11.9,3.9,3.76,93,Rainfed,0,Bacterial Wilt,0.36,Mild,1287,5.7
FDP-04142,Tomato,Odisha,Kharif,Silty Clay,29.3,54.8,95.26,7.08,77.3,59.8,60.4,4.9,7.3,5.5,13.96,62,Sprinkler,1,Healthy,0.009,None,0,0.0
FDP-04143,Tomato,Telangana,Rabi,Black Cotton,21.6,70.6,155.68,6.59,55.6,33.5,48.8,18.3,7.2,2.1,10.28,70,Flood,0,Rust Disease,0.774,Severe,14527,48.1
FDP-04144,Barley,Tamil Nadu,Zaid,Sandy Loam,18.5,84.4,232.27,5.68,28.0,30.5,37.1,11.4,7.1,1.4,0.56,35,Drip,0,Root Rot,0.706,Moderate,5403,32.1
FDP-04145,Soybean,Telangana,Rabi,Sandy,28.9,77.2,144.05,5.3,50.7,30.6,38.4,24.3,5.5,5.7,20.33,74,Flood,1,Fusarium Wilt,0.897,Severe,19208,71.8
FDP-04146,Potato,Madhya Pradesh,Rabi,Loam,23.2,58.0,37.52,7.12,66.2,53.3,49.5,20.7,7.2,10.7,24.7,57,Flood,0,Powdery Mildew,0.475,Mild,1532,6.7
FDP-04147,Potato,Telangana,Kharif,Loam,30.0,84.8,182.15,6.11,55.9,30.5,55.2,10.4,11.5,3.3,2.18,109,Drip,0,Leaf Blight,0.931,Severe,12578,58.4
FDP-04148,Cotton,Maharashtra,Rabi,Clay,23.5,50.5,122.63,6.94,79.6,71.6,76.5,2.4,9.4,7.6,11.78,120,Furrow,0,Healthy,0.062,None,0,0.0
FDP-04149,Tomato,Maharashtra,Zaid,Clay,16.2,94.6,220.36,7.02,44.0,34.4,44.5,18.1,8.8,10.7,14.69,98,Flood,0,Downy Mildew,0.556,Moderate,2572,27.8
FDP-04150,Cotton,Telangana,Rabi,Black Cotton,20.4,78.3,113.16,6.31,56.3,43.3,47.2,21.5,6.5,10.3,0.74,18,Drip,1,Rust Disease,0.4,Mild,1012,5.3
FDP-04151,Soybean,Bihar,Kharif,Sandy,24.9,48.8,97.15,6.64,75.4,52.9,69.3,9.5,9.1,12.6,24.6,51,Sprinkler,0,Healthy,0.063,None,0,0.0
FDP-04152,Potato,West Bengal,Rabi,Red Laterite,26.0,59.2,104.88,6.47,77.3,47.5,59.2,11.7,9.6,7.9,23.88,76,Flood,1,Healthy,0.011,None,0,0.0
FDP-04153,Soybean,Maharashtra,Rabi,Silty Clay,25.0,89.0,144.43,6.44,46.9,34.6,50.2,6.5,11.1,7.4,22.97,109,Flood,1,Anthracnose,0.617,Moderate,6742,31.3
FDP-04154,Sorghum,Gujarat,Rabi,Sandy Loam,23.8,48.2,106.04,6.68,67.9,61.3,66.4,4.9,9.2,12.4,8.45,87,Rainfed,1,Healthy,0.092,None,0,0.0
FDP-04155,Wheat,Tamil Nadu,Kharif,Clay,31.4,82.5,185.94,6.45,49.9,30.5,49.2,14.5,11.6,1.3,0.8,117,Furrow,1,Leaf Blight,0.734,Moderate,5718,31.6
FDP-04156,Cotton,West Bengal,Zaid,Clay,26.7,54.9,96.28,7.01,89.0,51.4,77.4,14.2,9.0,6.2,19.99,48,Furrow,0,Healthy,0.067,None,0,0.0
FDP-04157,Sorghum,Andhra Pradesh,Rabi,Red Laterite,15.0,89.3,186.59,6.06,46.5,39.2,38.5,3.5,9.7,14.3,21.34,60,Rainfed,0,Downy Mildew,0.775,Severe,18938,66.9
FDP-04158,Sorghum,Odisha,Rabi,Loam,25.3,50.9,117.68,6.89,90.5,59.6,67.9,3.2,4.7,2.0,24.04,119,Sprinkler,1,Healthy,0.1,None,0,0.0
FDP-04159,Cotton,Odisha,Kharif,Clay,22.7,65.9,48.51,6.97,73.1,39.7,59.6,4.8,7.2,5.7,3.78,89,Drip,0,Powdery Mildew,0.48,Mild,1258,7.5
FDP-04160,Barley,West Bengal,Rabi,Sandy,26.9,67.5,110.63,6.31,47.0,45.7,56.2,16.4,6.3,16.9,12.55,61,Sprinkler,1,Mosaic Virus,0.646,Moderate,2076,39.7
FDP-04161,Sugarcane,Karnataka,Rabi,Silty Clay,18.6,81.7,239.71,5.41,35.6,28.0,43.5,9.4,5.1,17.0,13.11,59,Drip,0,Root Rot,0.925,Severe,17871,58.2
FDP-04162,Sorghum,Maharashtra,Zaid,Red Laterite,22.2,91.1,228.71,6.16,37.4,27.8,54.2,17.4,10.3,7.2,0.87,69,Flood,1,Anthracnose,0.831,Severe,19262,76.6
FDP-04163,Barley,Uttar Pradesh,Zaid,Sandy Loam,29.7,76.2,132.02,5.82,46.7,50.1,39.6,3.0,10.6,6.1,9.96,117,Drip,1,Bacterial Wilt,0.623,Moderate,7825,20.8
FDP-04164,Tomato,Odisha,Rabi,Black Cotton,22.2,79.9,115.62,6.57,61.1,40.9,60.3,7.9,6.1,6.6,15.63,69,Flood,0,Rust Disease,0.374,Mild,700,8.3
FDP-04165,Sugarcane,Haryana,Zaid,Silty Clay,30.0,87.7,207.92,6.14,56.7,30.9,43.6,5.6,9.0,8.4,14.25,117,Rainfed,0,Leaf Blight,0.92,Severe,19470,61.9
FDP-04166,Sugarcane,Karnataka,Rabi,Loam,27.4,65.3,98.59,6.31,63.8,38.2,53.1,7.1,8.5,12.4,9.93,37,Flood,0,Mosaic Virus,0.832,Severe,21094,62.1
FDP-04167,Cotton,Karnataka,Kharif,Loam,26.9,51.5,89.46,6.74,56.5,30.8,52.3,23.3,9.5,14.3,14.72,21,Rainfed,1,Mosaic Virus,0.665,Moderate,6162,21.8
FDP-04168,Sugarcane,Rajasthan,Kharif,Black Cotton,28.6,91.6,146.66,6.15,55.0,36.8,31.6,21.2,7.6,10.3,5.4,61,Rainfed,1,Leaf Blight,0.357,Mild,1362,11.2
FDP-04169,Potato,Maharashtra,Kharif,Silty Clay,25.8,74.4,124.83,5.31,40.1,23.8,45.0,9.8,11.9,15.6,22.44,68,Rainfed,0,Fusarium Wilt,0.476,Mild,1809,5.2
FDP-04170,Cotton,Tamil Nadu,Rabi,Sandy Loam,18.7,89.6,217.94,6.23,46.6,40.4,46.0,6.6,6.3,9.3,17.11,67,Drip,0,Root Rot,0.453,Mild,1702,10.0
FDP-04171,Maize,Jharkhand,Kharif,Loam,30.4,66.9,107.92,5.78,31.0,37.1,42.6,24.8,8.5,16.5,16.23,62,Furrow,0,Fusarium Wilt,0.404,Mild,1308,14.1
FDP-04172,Maize,Karnataka,Kharif,Clay,24.1,49.1,144.96,6.7,79.1,73.0,57.8,13.7,9.6,4.3,9.18,105,Furrow,1,Healthy,0.045,None,0,0.0
FDP-04173,Potato,Telangana,Zaid,Red Laterite,28.8,76.1,145.56,6.51,46.8,34.5,50.3,24.8,8.9,16.2,22.88,104,Furrow,1,Bacterial Wilt,0.64,Moderate,4491,33.1
FDP-04174,Barley,Gujarat,Zaid,Silty Clay,24.5,82.5,112.81,6.38,55.8,51.9,50.5,18.5,6.5,3.9,15.72,109,Drip,0,Rust Disease,0.7,Moderate,3838,21.5
FDP-04175,Wheat,Maharashtra,Rabi,Black Cotton,26.2,60.2,88.44,6.53,80.2,64.5,69.5,20.0,4.0,15.8,15.08,64,Flood,0,Healthy,0.076,None,0,0.0
FDP-04176,Rice,Haryana,Rabi,Loam,18.3,87.6,159.08,6.39,39.6,37.0,34.9,20.7,11.9,5.3,3.11,45,Drip,0,Downy Mildew,0.394,Mild,1076,11.1
FDP-04177,Wheat,Gujarat,Kharif,Sandy,23.3,86.2,200.11,6.42,41.4,39.6,50.7,2.8,4.3,17.3,17.66,41,Furrow,0,Anthracnose,0.363,Mild,1528,17.9
FDP-04178,Wheat,Karnataka,Zaid,Loam,25.0,50.4,81.02,7.22,80.5,57.9,84.1,15.7,8.1,8.7,5.54,59,Rainfed,0,Healthy,0.0,None,0,0.0
FDP-04179,Maize,Gujarat,Kharif,Sandy Loam,13.3,89.6,195.77,6.35,47.8,33.0,44.4,24.5,4.1,7.2,16.99,39,Rainfed,1,Downy Mildew,0.629,Moderate,7252,38.4
FDP-04180,Cotton,Tamil Nadu,Rabi,Silty Clay,18.7,88.4,210.25,5.22,33.3,29.3,35.9,10.7,5.4,5.8,7.68,52,Furrow,0,Root Rot,0.665,Moderate,2531,20.0
FDP-04181,Wheat,Maharashtra,Zaid,Sandy Loam,31.9,76.7,176.87,6.67,58.0,40.0,47.4,20.0,8.6,16.0,11.49,110,Rainfed,0,Leaf Blight,0.442,Mild,946,16.3
FDP-04182,Barley,Bihar,Kharif,Black Cotton,31.2,81.1,222.34,6.21,39.2,38.0,52.0,11.1,9.4,10.5,7.57,53,Flood,1,Leaf Blight,0.824,Severe,18645,49.5
FDP-04183,Cotton,Punjab,Rabi,Sandy Loam,32.5,71.6,133.41,6.13,50.5,35.1,40.0,15.8,7.4,15.3,22.73,86,Drip,0,Bacterial Wilt,0.976,Severe,8108,69.0
FDP-04184,Sorghum,Karnataka,Rabi,Silty Clay,23.2,64.7,42.98,6.63,53.1,50.9,51.6,8.0,7.7,14.8,19.9,67,Drip,0,Powdery Mildew,0.694,Moderate,3637,43.0
FDP-04185,Rice,Punjab,Zaid,Sandy Loam,28.7,71.0,135.91,5.56,47.1,25.7,41.9,13.7,10.8,1.8,10.8,98,Furrow,0,Fusarium Wilt,0.833,Severe,23290,62.0
FDP-04186,Tomato,Gujarat,Zaid,Sandy,20.3,82.5,72.88,6.38,52.4,41.4,50.6,24.3,7.6,10.7,2.49,64,Flood,1,Rust Disease,0.575,Moderate,7898,43.5
FDP-04187,Maize,Karnataka,Zaid,Sandy Loam,30.6,78.5,187.6,6.34,44.7,30.6,42.8,20.6,7.9,17.4,3.37,46,Rainfed,0,Leaf Blight,0.966,Severe,18694,65.4
FDP-04188,Wheat,Karnataka,Kharif,Clay,30.2,81.0,152.77,6.41,43.5,32.9,43.0,13.7,7.6,13.4,18.45,77,Flood,0,Leaf Blight,0.767,Severe,17112,79.6
FDP-04189,Tomato,Maharashtra,Rabi,Loam,28.1,58.8,94.43,7.03,79.3,57.2,65.0,19.4,8.4,4.8,19.1,59,Drip,0,Healthy,0.066,None,0,0.0
FDP-04190,Potato,Haryana,Zaid,Loam,24.6,48.1,109.48,6.98,88.2,58.2,73.1,8.4,9.1,16.0,15.63,103,Sprinkler,1,Healthy,0.041,None,0,0.0
FDP-04191,Sorghum,Uttar Pradesh,Zaid,Loam,27.9,64.6,142.85,7.23,55.1,41.4,56.6,9.9,9.3,1.1,16.76,119,Drip,0,Mosaic Virus,0.558,Moderate,6106,31.4
FDP-04192,Rice,Odisha,Kharif,Black Cotton,24.9,51.5,111.42,7.0,70.1,53.6,58.8,8.3,6.8,12.5,23.1,113,Sprinkler,1,Healthy,0.015,None,0,0.0
FDP-04193,Sorghum,West Bengal,Rabi,Red Laterite,26.7,65.1,116.89,6.49,42.1,46.6,50.2,23.3,10.5,6.6,13.92,92,Furrow,0,Mosaic Virus,0.549,Moderate,7924,35.0
FDP-04194,Barley,Jharkhand,Zaid,Clay,18.3,83.9,170.38,5.59,46.7,27.1,31.0,15.1,9.5,9.6,15.7,15,Sprinkler,0,Root Rot,0.385,Mild,1702,12.0
FDP-04195,Potato,Maharashtra,Zaid,Sandy Loam,20.4,93.5,245.05,5.58,23.4,38.7,37.0,8.3,9.4,14.7,5.33,66,Rainfed,0,Root Rot,0.9,Severe,22433,59.5
FDP-04196,Barley,Tamil Nadu,Kharif,Clay,29.8,82.7,186.17,6.31,54.2,29.8,55.0,19.7,4.2,10.4,1.29,118,Drip,1,Leaf Blight,0.888,Severe,18741,68.0
FDP-04197,Sorghum,Uttar Pradesh,Zaid,Red Laterite,30.2,76.3,144.58,6.56,51.0,40.0,39.0,16.2,11.8,4.6,15.68,31,Furrow,1,Bacterial Wilt,0.899,Severe,17715,51.6
FDP-04198,Potato,Rajasthan,Zaid,Red Laterite,27.6,54.9,116.82,6.72,57.8,37.4,59.9,8.5,11.4,5.7,13.66,73,Rainfed,1,Mosaic Virus,0.904,Severe,10517,70.3
FDP-04199,Barley,Gujarat,Zaid,Red Laterite,25.6,58.7,105.25,6.8,77.9,67.2,78.2,19.5,11.2,3.3,17.42,58,Drip,1,Healthy,0.078,None,0,0.0
FDP-04200,Wheat,Odisha,Zaid,Silty Clay,24.3,92.3,215.07,6.4,41.0,31.3,59.5,19.2,11.7,6.5,18.84,26,Furrow,1,Anthracnose,0.543,Moderate,5279,38.6
FDP-04201,Maize,Tamil Nadu,Kharif,Silty Clay,21.4,85.6,193.38,4.8,37.4,37.8,42.6,16.9,11.1,4.1,1.95,98,Furrow,1,Root Rot,0.83,Severe,20570,73.2
FDP-04202,Sorghum,Haryana,Rabi,Sandy Loam,27.1,92.3,146.38,6.33,41.0,32.2,51.6,8.9,10.5,14.1,20.44,96,Drip,1,Anthracnose,0.591,Moderate,2868,34.0
FDP-04203,Tomato,Tamil Nadu,Rabi,Sandy Loam,29.5,83.1,227.02,6.18,48.4,38.4,46.4,12.4,10.3,11.9,11.22,82,Furrow,1,Leaf Blight,0.329,Mild,1397,7.0
FDP-04204,Wheat,Tamil Nadu,Kharif,Black Cotton,21.3,75.6,85.91,6.72,59.1,51.8,60.9,12.9,8.5,5.9,4.38,42,Drip,0,Rust Disease,0.411,Mild,1683,14.3
FDP-04205,Sugarcane,Bihar,Rabi,Clay,22.1,60.6,45.1,6.6,54.2,45.8,64.2,8.1,9.1,2.7,0.8,35,Flood,0,Powdery Mildew,0.753,Severe,15325,55.3
FDP-04206,Tomato,Gujarat,Rabi,Loam,29.0,69.2,171.67,6.1,44.1,31.7,43.4,20.5,4.3,5.8,6.94,76,Rainfed,0,Leaf Blight,0.748,Moderate,6745,35.7
FDP-04207,Soybean,Rajasthan,Zaid,Red Laterite,22.7,43.6,63.18,7.37,79.6,70.2,68.8,23.1,4.4,16.3,17.42,77,Flood,1,Healthy,0.059,None,0,0.0
FDP-04208,Wheat,Gujarat,Rabi,Loam,19.8,82.3,237.34,5.6,26.2,36.5,40.3,12.3,7.0,14.1,23.17,119,Flood,1,Root Rot,0.721,Moderate,2621,29.8
FDP-04209,Wheat,Rajasthan,Zaid,Black Cotton,31.7,81.0,170.52,5.98,60.6,37.2,41.2,3.1,10.7,16.9,19.33,49,Furrow,1,Bacterial Wilt,0.758,Severe,24225,71.1
FDP-04210,Wheat,West Bengal,Rabi,Silty Clay,25.9,53.8,104.25,7.25,81.6,53.4,64.4,16.0,9.9,7.8,10.31,69,Drip,0,Healthy,0.085,None,0,0.0
FDP-04211,Rice,Telangana,Kharif,Silty Clay,30.0,85.1,158.05,5.83,42.5,47.1,50.4,10.0,10.3,6.2,2.04,37,Rainfed,1,Leaf Blight,0.389,Mild,1057,19.8
FDP-04212,Wheat,Andhra Pradesh,Zaid,Sandy Loam,18.0,91.4,236.32,7.12,52.3,39.1,54.6,21.4,7.5,14.7,19.77,56,Sprinkler,0,Downy Mildew,0.31,Mild,685,16.7
FDP-04213,Cotton,Bihar,Zaid,Red Laterite,22.6,53.0,53.45,7.12,56.2,46.9,52.4,6.9,7.2,14.8,6.48,113,Drip,0,Powdery Mildew,0.318,Mild,1687,15.1
FDP-04214,Wheat,West Bengal,Rabi,Clay,27.5,77.3,161.51,5.37,49.5,34.5,38.8,21.2,9.0,2.6,0.89,79,Sprinkler,1,Fusarium Wilt,0.575,Moderate,7808,25.8
FDP-04215,Sugarcane,Odisha,Rabi,Clay,29.2,80.3,164.76,6.09,58.0,33.0,44.1,24.5,10.0,3.8,3.55,66,Furrow,0,Leaf Blight,0.745,Moderate,2265,33.9
FDP-04216,Tomato,West Bengal,Kharif,Silty Clay,30.5,83.5,164.75,6.67,45.8,36.5,36.3,6.4,7.4,7.1,11.13,55,Rainfed,1,Leaf Blight,0.347,Mild,948,7.2
FDP-04217,Wheat,Haryana,Rabi,Loam,23.5,52.2,95.93,6.65,77.8,56.6,69.8,6.9,11.1,15.6,7.86,99,Flood,1,Healthy,0.036,None,0,0.0
FDP-04218,Rice,Uttar Pradesh,Zaid,Black Cotton,24.8,55.0,99.46,7.05,80.6,58.9,69.5,4.4,8.6,10.0,7.81,40,Furrow,1,Healthy,0.03,None,0,0.0
FDP-04219,Sorghum,Karnataka,Rabi,Clay,33.3,73.3,161.46,5.56,41.3,47.5,44.6,4.2,10.6,15.2,14.49,88,Drip,1,Bacterial Wilt,0.878,Severe,18273,64.8
FDP-04220,Sorghum,Karnataka,Kharif,Black Cotton,19.5,67.8,146.36,6.13,56.6,38.9,62.3,6.1,7.9,14.5,15.33,44,Flood,0,Rust Disease,0.69,Moderate,7813,31.2
FDP-04221,Sugarcane,Gujarat,Rabi,Red Laterite,25.0,60.5,58.12,6.86,63.9,49.6,40.6,20.5,11.1,17.6,8.97,19,Flood,1,Powdery Mildew,0.889,Severe,18491,76.4
FDP-04222,Tomato,Karnataka,Rabi,Sandy Loam,25.3,71.0,101.49,6.17,68.0,31.4,58.1,6.4,4.5,11.4,9.79,42,Furrow,1,Mosaic Virus,0.453,Mild,1444,9.3
FDP-04223,Tomato,Punjab,Kharif,Silty Clay,19.5,76.9,80.28,6.43,54.9,46.1,58.0,4.2,7.2,14.8,9.96,80,Rainfed,0,Rust Disease,0.467,Mild,1914,16.3
FDP-04224,Sorghum,Bihar,Zaid,Red Laterite,20.3,70.8,83.14,6.0,56.0,40.7,56.0,13.1,7.9,15.8,15.13,105,Flood,0,Rust Disease,0.569,Moderate,5128,26.1
FDP-04225,Wheat,Rajasthan,Rabi,Sandy Loam,22.1,54.7,119.84,6.75,86.0,61.3,68.2,12.3,9.4,2.9,11.91,54,Furrow,0,Healthy,0.033,None,0,0.0
FDP-04226,Rice,Bihar,Kharif,Red Laterite,26.4,53.1,97.39,7.04,89.5,65.3,77.0,7.0,6.3,3.8,23.07,80,Drip,1,Healthy,0.034,None,0,0.0
FDP-04227,Soybean,Punjab,Rabi,Sandy,16.9,90.1,266.64,5.86,51.1,38.0,41.2,4.2,10.4,14.5,2.49,90,Furrow,0,Downy Mildew,0.687,Moderate,3104,39.1
